area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
South Dakota,Electrical Engineers,280,8.6,0.654,0.52,42.06,87480,2
South Dakota,"Electronics Engineers, Except Computer",80,17.5,0.187,0.21,45.19,93990,6.4
South Dakota,Environmental Engineers,80,17.4,0.189,0.52,41.01,85300,2.4
South Dakota,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",60,7,0.132,0.75,36.28,75460,2.1
South Dakota,Industrial Engineers,640,5,1.504,0.76,40.92,85110,2
South Dakota,Mechanical Engineers,570,5.6,1.352,0.65,37.27,77520,1.1
South Dakota,"Mining and Geological Engineers, Including Mining Safety Engineers",70,13.5,0.171,4.01,48.89,101700,2.3
South Dakota,"Engineers, All Other",130,14.8,0.298,0.29,38.33,79720,4.2
South Dakota,Architectural and Civil Drafters,250,9.8,0.581,0.86,21.26,44220,2.5
South Dakota,Mechanical Drafters,180,8.4,0.427,1.14,20.85,43360,2.2
South Dakota,Civil Engineering Technologists and Technicians,380,5.3,0.903,1.93,21.15,43990,1.5
South Dakota,Electrical and Electronic Engineering Technologists and Technicians,110,5.3,0.262,0.31,27.22,56610,2.1
South Dakota,Environmental Engineering Technologists and Technicians,**,**,**,**,20.08,41760,3.4
South Dakota,Industrial Engineering Technologists and Technicians,180,3.9,0.415,0.91,20.16,41930,1.2
South Dakota,Mechanical Engineering Technologists and Technicians,180,7.9,0.43,1.47,21.34,44400,2.6
South Dakota,Surveying and Mapping Technicians,110,25.1,0.266,0.74,19.18,39890,2.2
South Dakota,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",80,2.7,0.195,0.32,24.65,51270,1.1
South Dakota,"Life, Physical, and Social Science Occupations",4390,3,10.331,1.18,27.53,57270,1.9
South Dakota,Animal Scientists,90,12.8,0.215,11.77,26.28,54660,4.6
South Dakota,Food Scientists and Technologists,90,31.2,0.2,2.18,27.74,57690,8
South Dakota,Soil and Plant Scientists,580,12.2,1.356,14.08,28.85,60000,3
South Dakota,Microbiologists,80,0,0.179,1.44,27.03,56220,1.9
South Dakota,Zoologists and Wildlife Biologists,160,1.1,0.366,2.79,26.33,54760,1.2
South Dakota,"Biological Scientists, All Other",100,0,0.227,0.83,32.77,68150,1
South Dakota,Conservation Scientists,320,8.8,0.76,5.06,28.59,59470,1.9
South Dakota,Foresters,110,0.5,0.259,4,26.48,55080,1.4
South Dakota,"Medical Scientists, Except Epidemiologists",190,25.1,0.455,0.53,44.84,93270,8.1
South Dakota,Atmospheric and Space Scientists,60,5,0.139,2.2,40.62,84490,2.1
South Dakota,Chemists,120,7.8,0.281,0.49,30.89,64260,3.3
South Dakota,"Environmental Scientists and Specialists, Including Health",230,9.3,0.546,0.95,29.02,60360,2.7
South Dakota,"Geoscientists, Except Hydrologists and Geographers",100,11.5,0.24,1.21,32.95,68530,2.2
South Dakota,"Clinical, Counseling, and School Psychologists",270,17.7,0.63,0.82,37.29,77560,2.9
South Dakota,"Psychologists, All Other",30,0,0.073,0.75,39.95,83100,1.7
South Dakota,Sociologists,40,40.7,0.095,5.29,26.2,54490,5.6
South Dakota,Urban and Regional Planners,190,16.1,0.447,1.7,28.7,59690,2.3
South Dakota,Anthropologists and Archeologists,50,21.2,0.123,2.7,26.71,55560,4.9
South Dakota,"Social Scientists and Related Workers, All Other",80,0,0.188,0.82,33.15,68950,1.3
South Dakota,Agricultural and Food Science Technicians,300,9.7,0.698,4.69,14.24,29610,3.2
South Dakota,Biological Technicians,270,6.3,0.637,1.18,15.72,32690,1.5
South Dakota,Chemical Technicians,80,9.2,0.191,0.43,18.52,38530,3.5
South Dakota,"Environmental Science and Protection Technicians, Including Health",110,29.6,0.247,1.11,13.97,29060,3
South Dakota,Geological and Hydrologic Technicians,50,5.2,0.111,0.95,21.19,44060,2.6
South Dakota,Forest and Conservation Technicians,**,**,**,**,19.03,39580,1
South Dakota,Forensic Science Technicians,40,13.1,0.094,0.83,18.79,39070,2.7
South Dakota,Occupational Health and Safety Specialists,120,4.8,0.276,0.44,34.31,71350,1.6
South Dakota,Occupational Health and Safety Technicians,**,**,**,**,21.98,45720,3.1
South Dakota,Community and Social Service Occupations,6710,2.8,15.778,1.03,19.9,41390,0.8
South Dakota,"Educational, Guidance, and Career Counselors and Advisors",780,2.5,1.838,0.91,21.44,44590,1.3
South Dakota,Marriage and Family Therapists,170,20.1,0.391,0.97,19.43,40420,3.4
South Dakota,Rehabilitation Counselors,360,5.5,0.851,1.15,20.88,43420,3.3
South Dakota,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",1220,9.9,2.878,1.49,20.52,42670,2.3
South Dakota,"Child, Family, and School Social Workers",1720,4,4.036,1.81,19.55,40660,0.8
South Dakota,Healthcare Social Workers,530,4.8,1.245,1.05,21.18,44060,2.8
South Dakota,Mental Health and Substance Abuse Social Workers,370,25.2,0.865,1.08,19.18,39900,2.5
South Dakota,"Social Workers, All Other",100,0,0.235,0.59,32.55,67700,1.5
South Dakota,Health Education Specialists,160,7.3,0.367,0.92,23.62,49130,2
South Dakota,Probation Officers and Correctional Treatment Specialists,350,0.2,0.819,1.36,22.84,47510,1.9
South Dakota,Social and Human Service Assistants,750,5.4,1.771,0.64,12.59,26180,1.4
South Dakota,Clergy,150,10.1,0.343,0.95,23.19,48240,1.7
South Dakota,"Directors, Religious Activities and Education",30,14.2,0.075,0.51,24.05,50030,4.6
South Dakota,Legal Occupations,1680,7.2,3.941,0.5,39.96,83120,7.9
South Dakota,Lawyers,880,17.1,2.061,0.46,54.23,112810,9.6
South Dakota,"Judges, Magistrate Judges, and Magistrates",30,0.3,0.076,0.39,40.49,84220,1.7
South Dakota,Paralegals and Legal Assistants,510,14,1.194,0.53,23.62,49130,2.9
South Dakota,"Title Examiners, Abstractors, and Searchers",160,35.3,0.367,1.02,23.8,49500,3.8
South Dakota,"Legal Support Workers, All Other",**,**,**,**,18.35,38160,14.9
South Dakota,Educational Instruction and Library Occupations,24350,1.3,57.285,0.95,20.83,43340,2.2
South Dakota,"Business Teachers, Postsecondary",220,5.7,0.511,0.89,*,79490,8.3
South Dakota,"Computer Science Teachers, Postsecondary",130,6.4,0.302,1.4,*,75700,3.6
South Dakota,"Mathematical Science Teachers, Postsecondary",130,6.2,0.309,0.89,*,73250,2.7
South Dakota,"Biological Science Teachers, Postsecondary",160,2.6,0.375,1.04,*,89980,5.2
South Dakota,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",50,30,0.121,1.62,*,83510,4.8
South Dakota,"Chemistry Teachers, Postsecondary",60,2.2,0.148,1.01,*,84330,4
South Dakota,"Physics Teachers, Postsecondary",40,2.7,0.1,1.07,*,*,*
South Dakota,"Psychology Teachers, Postsecondary",70,2.7,0.174,0.68,*,76460,5.5
South Dakota,"Sociology Teachers, Postsecondary",50,23.3,0.118,1.25,*,68390,2.8
South Dakota,"Health Specialties Teachers, Postsecondary",240,5.6,0.569,0.41,*,83450,3.9
South Dakota,"Nursing Instructors and Teachers, Postsecondary",240,4.6,0.558,1.37,*,73160,4.5
South Dakota,"Education Teachers, Postsecondary",170,3.7,0.409,0.98,*,70550,4.1
South Dakota,"Criminal Justice and Law Enforcement Teachers, Postsecondary",40,9.3,0.084,0.87,*,68250,12.3
South Dakota,"Social Work Teachers, Postsecondary",80,14.3,0.191,2.05,*,72740,7.1
South Dakota,"Art, Drama, and Music Teachers, Postsecondary",150,1.1,0.342,0.53,*,68760,2.8
South Dakota,"Communications Teachers, Postsecondary",70,2.8,0.175,0.89,*,68350,3.1
South Dakota,"English Language and Literature Teachers, Postsecondary",180,8.5,0.423,0.91,*,63020,2.4
South Dakota,"Foreign Language and Literature Teachers, Postsecondary",60,9.3,0.152,0.9,*,70230,4.2
South Dakota,"History Teachers, Postsecondary",40,9.4,0.1,0.7,*,77660,4.4
South Dakota,"Recreation and Fitness Studies Teachers, Postsecondary",120,5,0.274,2.53,*,66430,6.3
South Dakota,"Career/Technical Education Teachers, Postsecondary",300,8.7,0.703,0.92,28,58250,4.6
South Dakota,"Preschool Teachers, Except Special Education",1620,10,3.805,1.3,14.92,31040,2.5
South Dakota,"Kindergarten Teachers, Except Special Education",630,1.8,1.481,1.75,*,43060,1.5
South Dakota,"Elementary School Teachers, Except Special Education",4070,2.1,9.572,0.98,*,44110,1.7
South Dakota,"Middle School Teachers, Except Special and Career/Technical Education",1920,2,4.523,1.07,*,44990,1.4
South Dakota,"Career/Technical Education Teachers, Middle School",50,0.8,0.127,1.58,*,46050,1.7
South Dakota,"Secondary School Teachers, Except Special and Career/Technical Education",3500,2.6,8.241,1.17,*,44610,1.6
South Dakota,"Career/Technical Education Teachers, Secondary School",290,5.7,0.69,1.36,*,44870,1.4
South Dakota,"Special Education Teachers, Preschool",30,24.6,0.073,0.48,*,43200,7.6
South Dakota,"Special Education Teachers, Kindergarten and Elementary School",720,1.8,1.686,1.28,*,44830,2
South Dakota,"Special Education Teachers, Middle School",310,1.5,0.72,1.23,*,46080,1.8
South Dakota,"Special Education Teachers, Secondary School",500,3.3,1.183,1.21,*,45440,2
South Dakota,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",350,20.8,0.827,2.34,17.68,36770,9.5
South Dakota,Self-Enrichment Teachers,210,22.2,0.504,0.29,18.45,38370,5.7
South Dakota,"Substitute Teachers, Short-Term",1100,3.9,2.595,0.65,13.68,28450,1.2
South Dakota,"Tutors and Teachers and Instructors, All Other",200,8.7,0.477,0.22,*,51140,5.8
South Dakota,Curators,60,6,0.151,1.72,24.53,51020,1.4
South Dakota,Museum Technicians and Conservators,60,22.6,0.147,1.64,14.84,30870,3.6
South Dakota,Librarians and Media Collections Specialists,560,9,1.316,1.42,20.31,42240,2.1
South Dakota,Library Technicians,590,3.6,1.377,2.28,12.98,27000,1.5
South Dakota,Farm and Home Management Educators,50,2.1,0.121,2.04,27.38,56950,4.1
South Dakota,Instructional Coordinators,370,5.6,0.87,0.72,29.93,62260,2
South Dakota,"Teaching Assistants, Postsecondary",130,0,0.295,0.31,*,41640,2.3
South Dakota,"Teaching Assistants, Except Postsecondary",3850,4.3,9.047,0.99,*,25440,1.5
South Dakota,"Educational Instruction and Library Workers, All Other",120,0,0.28,0.32,18.97,39450,1.7
South Dakota,"Arts, Design, Entertainment, Sports, and Media Occupations",5430,4,12.763,0.93,19.28,40090,1.9
South Dakota,Craft Artists,50,31.3,0.107,3.4,15.62,32500,4.4
South Dakota,Special Effects Artists and Animators,60,11.6,0.14,0.7,21.5,44720,4.5
South Dakota,Commercial and Industrial Designers,90,7.2,0.221,0.99,21.22,44140,1.9
South Dakota,Floral Designers,210,14,0.499,1.76,14.36,29880,2.5
South Dakota,Graphic Designers,720,11.1,1.691,1.15,17.35,36090,2.2
South Dakota,Interior Designers,190,35.6,0.448,1.08,*,*,*
South Dakota,Merchandise Displayers and Window Trimmers,400,41.2,0.929,0.97,11.99,24930,3.1
South Dakota,Actors,40,19.8,0.088,0.24,16.49,*,5
South Dakota,Producers and Directors,130,12.4,0.313,0.36,27.11,56390,4.5
