area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
South Carolina,"Philosophy and Religion Teachers, Postsecondary",180,10,0.084,0.53,*,74580,4.3
South Carolina,"Recreation and Fitness Studies Teachers, Postsecondary",210,4.8,0.1,0.92,*,68850,10.4
South Carolina,"Career/Technical Education Teachers, Postsecondary",900,7.6,0.429,0.56,23.73,49360,2.1
South Carolina,"Postsecondary Teachers, All Other",6420,5.5,3.045,2.22,*,59710,6.6
South Carolina,"Preschool Teachers, Except Special Education",5560,9.5,2.64,0.9,13.65,28380,4.8
South Carolina,"Kindergarten Teachers, Except Special Education",2090,9.9,0.993,1.17,*,54710,2.8
South Carolina,"Elementary School Teachers, Except Special Education",22550,6.6,10.697,1.1,*,53450,2.5
South Carolina,"Middle School Teachers, Except Special and Career/Technical Education",9790,8.2,4.647,1.1,*,55180,2.5
South Carolina,"Career/Technical Education Teachers, Middle School",40,26.6,0.019,0.23,*,57120,7.7
South Carolina,"Secondary School Teachers, Except Special and Career/Technical Education",14050,6.9,6.668,0.95,*,56730,2.2
South Carolina,"Career/Technical Education Teachers, Secondary School",760,12.4,0.362,0.71,*,53360,2.3
South Carolina,"Special Education Teachers, Preschool",120,35.1,0.056,0.37,*,47140,4.7
South Carolina,"Special Education Teachers, Kindergarten and Elementary School",2820,7.5,1.336,1.01,*,59830,6.1
South Carolina,"Special Education Teachers, Middle School",1010,12.1,0.479,0.82,*,56690,3.4
South Carolina,"Special Education Teachers, Secondary School",1300,10.1,0.617,0.63,*,57680,3.4
South Carolina,"Special Education Teachers, All Other",540,2.8,0.256,1.05,*,*,*
South Carolina,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",580,12.3,0.276,0.78,23.91,49730,7.5
South Carolina,Self-Enrichment Teachers,3350,6.1,1.59,0.92,21.49,44690,3.6
South Carolina,"Substitute Teachers, Short-Term",6240,13.4,2.96,0.74,12.43,25850,5.4
South Carolina,"Tutors and Teachers and Instructors, All Other",2410,8.5,1.144,0.52,*,46010,3.3
South Carolina,Archivists,90,11,0.045,1.01,20.25,42110,3.7
South Carolina,Curators,150,8.5,0.07,0.8,24.3,50540,1.7
South Carolina,Museum Technicians and Conservators,120,10,0.056,0.63,17.54,36480,3.7
South Carolina,Librarians and Media Collections Specialists,1870,4.2,0.886,0.96,28.24,58740,2.1
South Carolina,Library Technicians,1430,10.1,0.68,1.13,16.05,33380,2.1
South Carolina,Instructional Coordinators,1820,6.3,0.862,0.72,31.05,64580,2.9
South Carolina,"Teaching Assistants, Postsecondary",480,16.4,0.228,0.24,*,25610,5.3
South Carolina,"Teaching Assistants, Except Postsecondary",15640,3.6,7.418,0.81,*,24300,1.9
South Carolina,"Educational Instruction and Library Workers, All Other",160,4.2,0.076,0.09,18.74,38980,1.9
South Carolina,"Arts, Design, Entertainment, Sports, and Media Occupations",19520,3,9.26,0.67,24.13,50200,2.3
South Carolina,Art Directors,120,11.7,0.058,0.2,38.78,80670,8.1
South Carolina,"Fine Artists, Including Painters, Sculptors, and Illustrators",90,37.6,0.044,0.52,11.54,24010,12.6
South Carolina,Special Effects Artists and Animators,320,37.7,0.151,0.76,17.86,37150,5.1
South Carolina,"Artists and Related Workers, All Other",**,**,**,**,29.89,62180,3.5
South Carolina,Commercial and Industrial Designers,210,17.2,0.101,0.45,32.64,67880,3.8
South Carolina,Fashion Designers,50,39.7,0.026,0.17,*,*,*
South Carolina,Floral Designers,530,8.6,0.253,0.89,14.99,31170,4.3
South Carolina,Graphic Designers,2200,5.3,1.043,0.71,23.6,49080,2.8
South Carolina,Interior Designers,620,13.2,0.293,0.71,21.42,44540,5.4
South Carolina,Merchandise Displayers and Window Trimmers,2040,12.5,0.966,1.01,14.46,30080,3.7
South Carolina,Actors,210,24.9,0.1,0.28,32.32,*,25
South Carolina,Producers and Directors,1030,9.1,0.487,0.55,31.91,66370,4.3
South Carolina,Athletes and Sports Competitors,310,15,0.147,1.9,*,35600,6.4
South Carolina,Coaches and Scouts,3470,9,1.645,1,*,52430,7.6
South Carolina,Choreographers,100,35.4,0.045,1.43,24.61,51190,8.5
South Carolina,Music Directors and Composers,110,23.3,0.051,0.71,24.62,51210,10.6
South Carolina,Musicians and Singers,480,31,0.227,0.81,34.91,*,15
South Carolina,Broadcast Announcers and Radio Disc Jockeys,320,18.4,0.152,0.77,25.05,52100,14.7
South Carolina,"News Analysts, Reporters, and Journalists",560,10.7,0.264,0.88,25.11,52230,8.1
South Carolina,Public Relations Specialists,2120,6.2,1.005,0.6,29.16,60650,4.1
South Carolina,Editors,590,11.9,0.278,0.43,25.39,52820,3.6
South Carolina,Technical Writers,470,6.4,0.225,0.65,32.79,68210,1.7
South Carolina,Writers and Authors,270,12.1,0.128,0.41,25.69,53430,5.8
South Carolina,Interpreters and Translators,560,6.2,0.266,0.66,22.19,46150,4.7
South Carolina,Court Reporters and Simultaneous Captioners,130,43.2,0.063,0.64,*,*,*
South Carolina,"Media and Communication Workers, All Other",50,27,0.023,0.14,16.41,34140,7.1
South Carolina,Audio and Video Technicians,620,17.3,0.295,0.59,24.26,50460,13.7
