area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Minnesota,Network and Computer Systems Administrators,6570,3.6,2.281,0.95,41.96,87280,0.9
Minnesota,Database Administrators and Architects,2690,8.7,0.935,1.09,47.72,99250,1.7
Minnesota,Computer Programmers,3940,9.3,1.369,1.01,39.5,82160,4.5
Minnesota,Software Developers and Software Quality Assurance Analysts and Testers,30520,5,10.594,1.11,50.37,104770,1.3
Minnesota,Web Developers and Digital Interface Designers,2790,6.1,0.968,0.96,38.67,80440,1.9
Minnesota,"Computer Occupations, All Other",4810,5.4,1.668,0.62,41.52,86360,1.6
Minnesota,Actuaries,460,15.7,0.158,1.04,53.44,111150,3.3
Minnesota,Operations Research Analysts,2680,9.8,0.929,1.37,44.14,91820,2.5
Minnesota,Statisticians,920,7.4,0.32,1.2,43.75,91000,3.3
Minnesota,"Data Scientists and Mathematical Science Occupations, All Other",600,34.2,0.209,1,44.6,92770,1.6
Minnesota,Architecture and Engineering Occupations,55520,2,19.273,1.09,40.27,83750,1.3
Minnesota,"Architects, Except Landscape and Naval",1660,9.8,0.575,0.8,48.01,99870,3.7
Minnesota,Landscape Architects,470,26.7,0.164,1.19,34.52,71800,4.6
Minnesota,Cartographers and Photogrammetrists,430,24,0.15,1.95,32.26,67090,2.2
Minnesota,Surveyors,900,14.5,0.313,1.02,32.65,67910,3.8
Minnesota,Aerospace Engineers,220,31.6,0.076,0.18,54.61,113590,1.9
Minnesota,Bioengineers and Biomedical Engineers,1310,8.2,0.454,3.37,56.18,116850,2.5
Minnesota,Chemical Engineers,190,24.8,0.067,0.33,53.05,110340,3.4
Minnesota,Civil Engineers,6260,5.4,2.172,1.03,45.7,95060,1.4
Minnesota,Computer Hardware Engineers,610,17.5,0.213,0.46,54.23,112790,3.7
Minnesota,Electrical Engineers,3930,10,1.366,1.08,48.65,101180,2.5
Minnesota,"Electronics Engineers, Except Computer",1050,15,0.363,0.41,49.47,102890,3.9
Minnesota,Environmental Engineers,870,8.5,0.302,0.83,49.62,103200,9.4
Minnesota,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",450,15.2,0.158,0.9,44.98,93560,3.5
Minnesota,Industrial Engineers,9950,3.5,3.454,1.74,44.76,93110,2.2
Minnesota,Materials Engineers,320,9.7,0.11,0.6,46.11,95920,2.7
Minnesota,Mechanical Engineers,7480,4.1,2.597,1.24,41.74,86820,1.3
Minnesota,"Mining and Geological Engineers, Including Mining Safety Engineers",50,20.6,0.019,0.44,44.54,92640,5.2
Minnesota,Nuclear Engineers,180,24.8,0.061,0.57,56.42,117360,1.6
Minnesota,Petroleum Engineers,50,24.4,0.018,0.08,63.91,132920,20.9
Minnesota,"Engineers, All Other",2190,5.8,0.76,0.73,48.92,101750,2.8
Minnesota,Architectural and Civil Drafters,1970,16,0.682,1.01,26.47,55060,2.3
Minnesota,Electrical and Electronics Drafters,310,12.6,0.106,0.65,33.11,68870,4
Minnesota,Mechanical Drafters,1690,8.3,0.586,1.56,29.05,60430,1.6
Minnesota,"Drafters, All Other",640,13.6,0.224,2.25,27.05,56260,3.2
Minnesota,Civil Engineering Technologists and Technicians,2220,11.5,0.772,1.65,31.14,64770,1.6
Minnesota,Electrical and Electronic Engineering Technologists and Technicians,1960,6.3,0.681,0.82,29.59,61550,2.1
Minnesota,Electro-Mechanical and Mechatronics Technologists and Technicians,510,16.4,0.177,1.82,27.37,56930,3.2
Minnesota,Environmental Engineering Technologists and Technicians,350,26.9,0.121,0.98,24.81,51600,2.4
Minnesota,Industrial Engineering Technologists and Technicians,3500,7.4,1.214,2.66,25.81,53680,1
Minnesota,Mechanical Engineering Technologists and Technicians,1330,5.5,0.46,1.58,30.52,63480,2.5
Minnesota,Surveying and Mapping Technicians,750,11,0.261,0.72,28.14,58520,2.4
Minnesota,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",1610,8.9,0.557,0.93,28.24,58730,1.9
Minnesota,"Life, Physical, and Social Science Occupations",27070,4.3,9.397,1.07,36.94,76820,2.4
Minnesota,Animal Scientists,200,13.3,0.069,3.77,33.8,70310,9
Minnesota,Food Scientists and Technologists,630,33.3,0.219,2.39,39.07,81260,4.3
Minnesota,Soil and Plant Scientists,650,25,0.227,2.35,36.08,75060,5.9
Minnesota,Biochemists and Biophysicists,900,7.7,0.314,1.47,38.03,79110,5.3
Minnesota,Microbiologists,370,23.7,0.127,1.02,35.87,74600,3.4
Minnesota,Zoologists and Wildlife Biologists,690,17,0.238,1.82,30.01,62430,1.7
Minnesota,"Biological Scientists, All Other",270,10.8,0.094,0.34,36.21,75320,1.2
Minnesota,Conservation Scientists,630,15.7,0.219,1.45,33.35,69360,1.8
Minnesota,Foresters,330,1.1,0.116,1.79,30.71,63870,1
Minnesota,Epidemiologists,240,1.9,0.084,1.66,35.7,74250,2.9
Minnesota,"Medical Scientists, Except Epidemiologists",2910,11,1.012,1.17,45.68,95010,2
Minnesota,"Life Scientists, All Other",120,32,0.04,0.92,*,*,*
Minnesota,Physicists,160,28.4,0.056,0.49,70.91,147500,12.2
Minnesota,Atmospheric and Space Scientists,240,37.9,0.085,1.34,38.33,79730,20.1
Minnesota,Chemists,1910,4.8,0.664,1.17,43.46,90400,2.3
Minnesota,Materials Scientists,60,28.5,0.022,0.48,43.68,90850,5.7
Minnesota,"Environmental Scientists and Specialists, Including Health",1800,4.5,0.627,1.09,37.36,77700,1.9
