area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Tennessee,Paralegals and Legal Assistants,4900,6.8,1.63,0.73,23.96,49830,2.8
Tennessee,"Title Examiners, Abstractors, and Searchers",1300,17.5,0.432,1.2,24.67,51320,6.6
Tennessee,"Legal Support Workers, All Other",560,18.2,0.188,0.61,24.06,50040,5.1
Tennessee,Educational Instruction and Library Occupations,156830,2.5,52.143,0.86,24.35,50660,2.1
Tennessee,"Business Teachers, Postsecondary",1970,22.8,0.654,1.14,*,97560,4.2
Tennessee,"Computer Science Teachers, Postsecondary",510,6.8,0.169,0.78,*,85820,3.5
Tennessee,"Mathematical Science Teachers, Postsecondary",1090,9.6,0.363,1.04,*,60100,6.8
Tennessee,"Architecture Teachers, Postsecondary",60,0,0.02,0.44,*,94110,3.4
Tennessee,"Engineering Teachers, Postsecondary",780,0.9,0.258,1.05,*,110880,4
Tennessee,"Agricultural Sciences Teachers, Postsecondary",100,0.9,0.033,0.5,*,81010,1.7
Tennessee,"Biological Science Teachers, Postsecondary",1090,4.6,0.363,1,*,88760,6.5
Tennessee,"Forestry and Conservation Science Teachers, Postsecondary",30,9.2,0.012,0.96,*,107700,3.1
Tennessee,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",120,3,0.039,0.52,*,86760,3.1
Tennessee,"Chemistry Teachers, Postsecondary",470,3.3,0.155,1.07,*,75640,5.1
Tennessee,"Environmental Science Teachers, Postsecondary",60,7.6,0.021,0.52,*,77210,4.3
Tennessee,"Physics Teachers, Postsecondary",300,3.2,0.098,1.05,*,86710,6.7
Tennessee,"Anthropology and Archeology Teachers, Postsecondary",70,6.1,0.022,0.56,*,98030,4.5
Tennessee,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",40,5.5,0.015,0.2,*,74150,5.9
Tennessee,"Economics Teachers, Postsecondary",270,3.3,0.089,0.99,*,120850,7.9
Tennessee,"Geography Teachers, Postsecondary",60,10,0.019,0.69,*,76550,3.7
Tennessee,"Political Science Teachers, Postsecondary",230,3.9,0.078,0.73,*,91510,6.7
Tennessee,"Psychology Teachers, Postsecondary",710,3.7,0.238,0.93,*,77930,6.5
Tennessee,"Sociology Teachers, Postsecondary",570,19,0.188,2,*,51280,12.6
Tennessee,"Social Sciences Teachers, Postsecondary, All Other",260,10.9,0.085,0.74,*,41480,8.3
Tennessee,"Health Specialties Teachers, Postsecondary",3710,3.3,1.233,0.9,*,99280,5.6
Tennessee,"Nursing Instructors and Teachers, Postsecondary",1110,4.2,0.37,0.91,*,75260,4.2
Tennessee,"Education Teachers, Postsecondary",860,3.6,0.284,0.68,*,80320,5
Tennessee,"Library Science Teachers, Postsecondary",230,0.8,0.076,2.55,*,67020,2.4
Tennessee,"Criminal Justice and Law Enforcement Teachers, Postsecondary",250,12.1,0.084,0.88,*,58860,3.5
Tennessee,"Law Teachers, Postsecondary",280,8.9,0.094,0.85,*,136130,10.8
Tennessee,"Social Work Teachers, Postsecondary",130,0.7,0.044,0.48,*,73710,4.6
Tennessee,"Art, Drama, and Music Teachers, Postsecondary",1620,11,0.539,0.84,*,70410,5.2
Tennessee,"Communications Teachers, Postsecondary",400,2.5,0.134,0.67,*,62830,2.2
Tennessee,"English Language and Literature Teachers, Postsecondary",1330,4.9,0.443,0.96,*,61470,2.7
Tennessee,"Foreign Language and Literature Teachers, Postsecondary",420,5.1,0.138,0.82,*,69890,4.5
Tennessee,"History Teachers, Postsecondary",570,5,0.188,1.32,*,74340,7.3
Tennessee,"Philosophy and Religion Teachers, Postsecondary",580,10.4,0.192,1.2,*,73250,5
Tennessee,"Family and Consumer Sciences Teachers, Postsecondary",70,0,0.023,1.59,*,85210,2.4
Tennessee,"Recreation and Fitness Studies Teachers, Postsecondary",140,6,0.046,0.43,*,67510,6.7
Tennessee,"Career/Technical Education Teachers, Postsecondary",2350,12.6,0.783,1.02,23.18,48210,2.3
Tennessee,"Postsecondary Teachers, All Other",2700,13.3,0.899,0.66,*,65840,5.7
Tennessee,"Preschool Teachers, Except Special Education",6420,8.6,2.136,0.73,15.67,32600,2.7
Tennessee,"Kindergarten Teachers, Except Special Education",3490,2.4,1.161,1.37,*,50390,1.6
Tennessee,"Elementary School Teachers, Except Special Education",30620,4.8,10.18,1.05,*,53540,1.6
Tennessee,"Middle School Teachers, Except Special and Career/Technical Education",13240,3.9,4.403,1.04,*,53880,1.3
Tennessee,"Career/Technical Education Teachers, Middle School",130,1.2,0.044,0.55,*,59650,2.5
Tennessee,"Secondary School Teachers, Except Special and Career/Technical Education",20690,4.6,6.88,0.98,*,55060,1.4
