area_title,occ_title,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse
Washington,"Artists and Related Workers, All Other",60,2.5,0.018,0.35,29.99,62380,4
Washington,Commercial and Industrial Designers,360,16.1,0.108,0.48,39.87,82930,7.1
Washington,Fashion Designers,410,30.5,0.123,0.82,31.77,66070,4.6
Washington,Floral Designers,940,15.8,0.283,1,15.83,32920,2.1
Washington,Graphic Designers,5510,5.4,1.66,1.13,34.71,72200,6
Washington,Interior Designers,1390,15.5,0.418,1.01,31.05,64580,2.6
Washington,Merchandise Displayers and Window Trimmers,2460,11.3,0.742,0.77,19.32,40190,3.3
Washington,Set and Exhibit Designers,210,22.4,0.062,0.76,21.18,44060,2.6
Washington,"Designers, All Other",**,**,**,**,31.61,65750,3.8
Washington,Actors,570,23.8,0.172,0.48,21.7,*,6.7
Washington,Producers and Directors,2360,9.9,0.711,0.81,35.21,73230,2.2
Washington,Athletes and Sports Competitors,130,28.3,0.039,0.51,*,*,*
Washington,Coaches and Scouts,13140,7.2,3.96,2.41,*,43400,2.6
Washington,"Umpires, Referees, and Other Sports Officials",670,29,0.201,1.47,*,38250,9.8
Washington,Dancers,140,27.9,0.041,0.62,28.43,*,7.7
Washington,Music Directors and Composers,130,11.3,0.04,0.55,31.07,64630,11.4
Washington,Musicians and Singers,790,30.4,0.239,0.86,33.63,*,4.9
Washington,"Miscellaneous Entertainers and Performers, Sports and Related Workers",100,23.5,0.031,0.28,26.03,*,7.1
Washington,Broadcast Announcers and Radio Disc Jockeys,520,27.8,0.156,0.79,34.34,71420,9.9
Washington,"News Analysts, Reporters, and Journalists",850,9.4,0.255,0.85,31.57,65660,5
Washington,Public Relations Specialists,6100,6.1,1.838,1.1,36.99,76950,3.3
Washington,Editors,1880,10.4,0.567,0.87,35.46,73760,3
Washington,Technical Writers,1340,10.4,0.405,1.17,41.58,86490,1.9
Washington,Writers and Authors,1310,18.9,0.393,1.26,32.7,68010,3.8
Washington,Interpreters and Translators,990,6.9,0.298,0.74,27.79,57800,6
Washington,Court Reporters and Simultaneous Captioners,100,10.9,0.031,0.31,38.89,80890,3.6
Washington,"Media and Communication Workers, All Other",840,36,0.254,1.48,31.25,64990,6.3
Washington,Audio and Video Technicians,1660,12.4,0.5,0.99,31.4,65320,6.1
Washington,Broadcast Technicians,360,11.3,0.109,0.56,23.46,48800,3.4
Washington,Sound Engineering Technicians,150,41.6,0.046,0.53,*,*,*
Washington,Photographers,1080,10.2,0.324,0.94,24.12,50160,3.8
Washington,"Camera Operators, Television, Video, and Film",240,13.9,0.072,0.49,28.21,58670,5.1
