Area Name,Occupation Name,Base,Projection,Change,Percent Change,Average Annual Openings,Unnamed: 7,Unnamed: 8
Nebraska,Industrial Truck and Tractor Operators,3690,3900,210,5.7,450,,
Nebraska,Cleaners of Vehicles and Equipment,3990,4330,340,8.5,640,,
Nebraska,"Laborers and Freight, Stock, and Material Movers, Hand",16620,17690,1070,6.4,2490,,
Nebraska,Machine Feeders and Offbearers,830,890,60,7.2,120,,
Nebraska,"Packers and Packagers, Hand",4130,3990,-140,-3.4,570,,
Nebraska,Gas Compressor and Gas Pumping Station Operators,580,560,-20,-3.4,70,,
Nebraska,"Pump Operators, Except Wellhead Pumpers",130,130,0,0.0,20,,
Nebraska,Wellhead Pumpers,30,30,0,0.0,0,,
Nebraska,Refuse and Recyclable Material Collectors,1150,1270,120,10.4,180,,
Nebraska,"Tank Car, Truck, and Ship Loaders",60,70,10,16.7,10,,
Nebraska,"Material Moving Workers, All Other",70,70,0,0.0,10,,
