Area Name,Occupation Name,Base,Projection,Change,Percent Change,Average Annual Openings,Unnamed: 7,Unnamed: 8
Louisiana,Butchers and Meat Cutters,100.0,100.0,0.0,0.0,0.0,,
Louisiana,"Meat, Poultry, and Fish Cutters and Trimmers",1640.0,1450.0,-190.0,-11.6,0.0,,
Louisiana,Slaughterers and Meat Packers,590.0,520.0,-70.0,-11.9,0.0,,
Louisiana,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",140.0,120.0,-20.0,-14.3,0.0,,
Louisiana,Food Batchmakers,470.0,420.0,-50.0,-10.6,0.0,,
Louisiana,Food Cooking Machine Operators and Tenders,100.0,100.0,0.0,0.0,0.0,,
Louisiana,"Computer-Controlled Machine Tool Operators, Metal and Plastic",230.0,260.0,30.0,13.0,0.0,,
Louisiana,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",390.0,440.0,50.0,12.8,10.0,,
Louisiana,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",230.0,190.0,-40.0,-17.4,0.0,,
Louisiana,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",160.0,190.0,30.0,18.8,0.0,,
Louisiana,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",190.0,190.0,0.0,0.0,0.0,,
Louisiana,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",320.0,390.0,70.0,21.9,10.0,,
Louisiana,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",90.0,100.0,10.0,11.1,0.0,,
Louisiana,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",170.0,200.0,30.0,17.6,0.0,,
Louisiana,Machinists,6870.0,7420.0,550.0,8.0,60.0,,
Louisiana,Metal-Refining Furnace Operators and Tenders,120.0,140.0,20.0,16.7,0.0,,
Louisiana,Foundry Mold and Coremakers,60.0,70.0,10.0,16.7,0.0,,
Louisiana,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",430.0,390.0,-40.0,-9.3,0.0,,
Louisiana,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",80.0,80.0,0.0,0.0,0.0,,
Louisiana,Tool and Die Makers,170.0,170.0,0.0,0.0,0.0,,
Louisiana,"Welders, Cutters, Solderers, and Brazers",12170.0,12580.0,410.0,3.4,40.0,,
Louisiana,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",440.0,480.0,40.0,9.1,0.0,,
Louisiana,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",300.0,290.0,-10.0,-3.3,0.0,,
Louisiana,"Layout Workers, Metal and Plastic",140.0,150.0,10.0,7.1,0.0,,
Louisiana,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",690.0,740.0,50.0,7.2,10.0,,
Louisiana,"Tool Grinders, Filers, and Sharpeners",260.0,280.0,20.0,7.7,0.0,,
Louisiana,"Metal Workers and Plastic Workers, All Other",70.0,80.0,10.0,14.3,0.0,,
Louisiana,Prepress Technicians and Workers,200.0,170.0,-30.0,-15.0,0.0,,
Louisiana,Printing Press Operators,1020.0,960.0,-60.0,-5.9,0.0,,
Louisiana,Print Binding and Finishing Workers,290.0,270.0,-20.0,-6.9,0.0,,
Louisiana,Laundry and Dry-Cleaning Workers,4130.0,3560.0,-570.0,-13.8,0.0,,
Louisiana,"Pressers, Textile, Garment, and Related Materials",240.0,160.0,-80.0,-33.3,0.0,,
Louisiana,Sewing Machine Operators,780.0,2020.0,1240.0,159.0,120.0,,
Louisiana,"Sewers, Hand",110.0,80.0,-30.0,-27.3,0.0,,
