Area Name,Occupation Name,Base,Projection,Change,Percent Change,Average Annual Openings,Unnamed: 7,Unnamed: 8
Ohio,Water and Wastewater Treatment Plant and System Operators,4600.0,4220.0,-380.0,-8.3,360.0,,
Ohio,Chemical Plant and System Operators,1520.0,1400.0,-120.0,-7.9,150.0,,
Ohio,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1100.0,1110.0,10.0,0.9,120.0,,
Ohio,"Plant and System Operators, All Other",400.0,410.0,10.0,2.5,50.0,,
Ohio,Chemical Equipment Operators and Tenders,6350.0,6110.0,-240.0,-3.8,690.0,,
Ohio,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1770.0,1820.0,50.0,2.8,210.0,,
Ohio,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1640.0,1540.0,-100.0,-6.1,170.0,,
Ohio,"Grinding and Polishing Workers, Hand",1760.0,1410.0,-350.0,-19.9,150.0,,
Ohio,"Mixing and Blending Machine Setters, Operators, and Tenders",7460.0,7380.0,-80.0,-1.1,860.0,,
Ohio,"Cutters and Trimmers, Hand",310.0,210.0,-100.0,-32.3,20.0,,
Ohio,"Cutting and Slicing Machine Setters, Operators, and Tenders",3500.0,3350.0,-150.0,-4.3,410.0,,
Ohio,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",7040.0,6760.0,-280.0,-4.0,720.0,,
Ohio,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1130.0,1110.0,-20.0,-1.8,120.0,,
Ohio,"Inspectors, Testers, Sorters, Samplers, and Weighers",33500.0,27630.0,-5870.0,-17.5,3180.0,,
Ohio,Jewelers and Precious Stone and Metal Workers,930.0,870.0,-60.0,-6.5,110.0,,
Ohio,Dental Laboratory Technicians,1220.0,1310.0,90.0,7.4,170.0,,
Ohio,Medical Appliance Technicians,1150.0,1280.0,130.0,11.3,160.0,,
Ohio,Ophthalmic Laboratory Technicians,1270.0,1370.0,100.0,7.9,170.0,,
Ohio,Packaging and Filling Machine Operators and Tenders,15990.0,16190.0,200.0,1.3,1890.0,,
Ohio,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",5810.0,5750.0,-60.0,-1.0,620.0,,
Ohio,"Painters, Transportation Equipment",1410.0,1460.0,50.0,3.5,160.0,,
Ohio,"Painting, Coating, and Decorating Workers",270.0,270.0,0.0,0.0,30.0,,
Ohio,Semiconductor Processors,700.0,640.0,-60.0,-8.6,70.0,,
Ohio,Photographic Process Workers and Processing Machine Operators,620.0,450.0,-170.0,-27.4,60.0,,
Ohio,Adhesive Bonding Machine Operators and Tenders,870.0,830.0,-40.0,-4.6,110.0,,
Ohio,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",1450.0,1470.0,20.0,1.4,230.0,,
Ohio,Cooling and Freezing Equipment Operators and Tenders,900.0,960.0,60.0,6.7,110.0,,
Ohio,Etchers and Engravers,770.0,780.0,10.0,1.3,100.0,,
Ohio,"Molders, Shapers, and Casters, Except Metal and Plastic",2890.0,2890.0,0.0,0.0,320.0,,
Ohio,"Paper Goods Machine Setters, Operators, and Tenders",5070.0,4780.0,-290.0,-5.7,510.0,,
Ohio,Tire Builders,660.0,600.0,-60.0,-9.1,60.0,,
Ohio,Helpers--Production Workers,17000.0,18140.0,1140.0,6.7,2700.0,,
Ohio,"Production Workers, All Other",13850.0,14100.0,250.0,1.8,1640.0,,
Ohio,Aircraft Cargo Handling Supervisors,180.0,190.0,10.0,5.6,20.0,,
Ohio,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",14610.0,15320.0,710.0,4.9,1670.0,,
Ohio,"Airline Pilots, Copilots, and Flight Engineers",960.0,990.0,30.0,3.1,100.0,,
Ohio,Commercial Pilots,1810.0,1880.0,70.0,3.9,190.0,,
Ohio,Air Traffic Controllers,710.0,730.0,20.0,2.8,70.0,,
Ohio,Airfield Operations Specialists,140.0,140.0,0.0,0.0,10.0,,
